fecha,hora,num_transacciones,num_usuarios_activos,tiempo_promedio_procesamiento,tiempo_mediano_procesamiento,tiempo_p95_procesamiento,tiempo_max_procesamiento,volumen_total_usd,volumen_promedio_usd,comisiones_totales_usd,num_transacciones_exitosas,num_transacciones_fallidas,tasa_error,num_compra,num_retiro,num_swap,num_venta,num_validaciones_manuales,tasa_validacion_manual,num_fraudes,tasa_fraude
2024-10-01,15,8,8,44.375,40.0,81.99999999999997,96,11896.93,1487.11625,59.480000000000004,6.0,2.0,25.0,4,0,1,3,1.0,12.5,2.0,25.0
2024-10-01,16,12,12,41.416666666666664,36.0,101.14999999999999,105,36093.46,3007.7883333333334,180.47,12.0,0.0,0.0,5,1,2,4,2.0,16.67,8.0,66.67
2024-10-01,17,6,6,44.5,38.0,84.5,95,12439.09,2073.181666666667,62.19,6.0,0.0,0.0,3,1,0,2,1.0,16.67,1.0,16.67
2024-10-01,18,61,61,102.42622950819673,99.0,176.0,227,121057.48000000001,1984.5488524590166,605.3,48.0,13.0,21.31,23,5,11,22,3.0,4.92,16.0,26.23
2024-10-01,19,55,54,105.78181818181818,106.0,162.5,228,149346.97,2715.399454545455,746.72,42.0,13.0,23.64,28,3,3,21,5.0,9.09,15.0,27.27
2024-10-01,20,46,46,113.8695652173913,110.5,191.5,277,149500.19,3250.004130434783,747.52,42.0,4.0,8.7,24,1,8,13,8.0,17.39,14.0,30.43
2024-10-01,21,51,51,117.3921568627451,117.0,186.5,270,109966.47,2156.205294117647,549.81,42.0,9.0,17.65,14,1,12,24,5.0,9.8,12.0,23.53
2024-10-01,22,58,58,122.79310344827586,119.0,220.0,241,217855.31,3756.1260344827588,1089.29,48.0,10.0,17.24,23,5,8,22,11.0,18.97,24.0,41.38
2024-10-01,23,58,57,109.79310344827586,109.0,168.89999999999998,235,135688.3,2339.453448275862,678.41,50.0,8.0,13.79,27,2,11,18,5.0,8.62,14.0,24.14
2024-10-02,0,9,9,52.55555555555556,39.0,118.59999999999997,147,19523.670000000002,2169.296666666667,97.63,9.0,0.0,0.0,3,0,4,2,1.0,11.11,2.0,22.22
2024-10-02,1,9,9,63.22222222222222,68.0,99.39999999999999,103,29949.76,3327.7511111111107,149.73,8.0,1.0,11.11,3,0,4,2,2.0,22.22,3.0,33.33
2024-10-02,2,9,9,67.11111111111111,52.0,138.2,145,33261.159999999996,3695.684444444444,166.29,8.0,1.0,11.11,2,1,3,3,2.0,22.22,3.0,33.33
2024-10-02,3,4,4,45.0,47.0,62.74999999999999,65,5488.59,1372.1475,27.44,4.0,0.0,0.0,2,0,2,0,0.0,0.0,2.0,50.0
2024-10-02,4,14,14,43.857142857142854,42.5,95.54999999999998,143,44984.42,3213.172857142857,224.94,13.0,1.0,7.14,9,1,2,2,1.0,7.14,2.0,14.29
2024-10-02,5,4,4,51.75,49.0,93.6,99,13760.03,3440.0075,68.8,3.0,1.0,25.0,1,1,0,2,1.0,25.0,2.0,50.0
2024-10-02,6,10,10,46.2,28.0,125.49999999999993,157,28590.64,2859.064,142.95999999999998,8.0,2.0,20.0,5,1,3,1,2.0,20.0,2.0,20.0
2024-10-02,7,3,3,60.666666666666664,65.0,74.0,75,16255.42,5418.473333333333,81.27000000000001,3.0,0.0,0.0,2,0,0,1,1.0,33.33,1.0,33.33
2024-10-02,8,8,8,56.625,50.5,85.5,89,13509.380000000001,1688.6725000000001,67.55,8.0,0.0,0.0,3,1,1,3,1.0,12.5,3.0,37.5
2024-10-02,9,9,9,41.77777777777778,50.0,66.8,72,17733.8,1970.4222222222222,88.67999999999999,9.0,0.0,0.0,3,0,2,4,0.0,0.0,1.0,11.11
2024-10-02,10,9,9,54.888888888888886,47.0,122.59999999999997,153,46836.57,5204.0633333333335,234.19,9.0,0.0,0.0,4,0,2,3,2.0,22.22,5.0,55.56
2024-10-02,11,8,8,72.375,58.5,124.14999999999999,128,55792.3,6974.0375,278.97,7.0,1.0,12.5,3,0,1,4,3.0,37.5,3.0,37.5
2024-10-02,12,10,10,56.2,42.0,127.64999999999989,174,33151.39,3315.139,165.76999999999998,10.0,0.0,0.0,7,0,1,2,1.0,10.0,2.0,20.0
2024-10-02,13,10,10,55.0,49.5,94.39999999999999,98,40568.86,4056.886,202.84,10.0,0.0,0.0,1,1,2,6,2.0,20.0,1.0,10.0
2024-10-02,14,11,11,52.54545454545455,43.0,121.0,167,23400.2,2127.2909090909093,116.99,11.0,0.0,0.0,7,1,1,2,1.0,9.09,2.0,18.18
2024-10-02,15,11,11,55.72727272727273,48.0,97.5,109,38274.04,3479.458181818182,191.38,10.0,1.0,9.09,4,0,1,6,3.0,27.27,4.0,36.36
2024-10-02,16,8,8,82.5,65.5,153.95,155,47880.14,5985.0175,239.41000000000003,8.0,0.0,0.0,3,0,1,4,3.0,37.5,2.0,25.0
2024-10-02,17,7,7,58.42857142857143,58.0,80.1,84,8449.91,1207.1299999999999,42.260000000000005,6.0,1.0,14.29,6,0,0,1,0.0,0.0,2.0,28.57
2024-10-02,18,50,49,116.9,109.0,209.2,240,217090.8,4341.816,1085.45,43.0,7.0,14.0,23,4,9,14,13.0,26.0,14.0,28.0
2024-10-02,19,48,48,121.58333333333333,112.5,236.54999999999998,270,221093.51,4606.114791666667,1105.48,37.0,11.0,22.92,28,1,8,11,13.0,27.08,16.0,33.33
2024-10-02,20,52,51,114.3076923076923,113.5,213.45,229,124948.01,2402.846346153846,624.74,43.0,9.0,17.31,21,2,5,24,6.0,11.54,12.0,23.08
2024-10-02,21,50,49,118.56,107.5,204.29999999999993,253,144021.24,2880.4248,720.11,43.0,7.0,14.0,23,5,6,16,8.0,16.0,12.0,24.0
2024-10-02,22,69,69,115.40579710144928,112.0,176.99999999999997,237,153917.12,2230.6828985507245,769.57,62.0,7.0,10.14,28,3,14,24,7.0,10.14,23.0,33.33
2024-10-02,23,45,44,120.06666666666666,124.0,191.39999999999998,256,144717.13,3215.936222222222,723.58,39.0,6.0,13.33,22,7,4,12,8.0,17.78,6.0,13.33
2024-10-03,0,11,11,77.18181818181819,72.0,152.5,168,60981.92,5543.810909090909,304.90999999999997,10.0,1.0,9.09,5,0,2,4,5.0,45.45,3.0,27.27
2024-10-03,1,7,7,70.0,63.0,134.89999999999995,152,25989.539999999997,3712.7914285714282,129.95,7.0,0.0,0.0,4,0,0,3,2.0,28.57,0.0,0.0
2024-10-03,2,5,4,36.6,38.0,53.2,54,3365.01,673.0020000000001,16.82,5.0,0.0,0.0,1,1,0,3,0.0,0.0,2.0,40.0
2024-10-03,3,14,14,51.92857142857143,41.0,118.84999999999997,178,53018.69,3787.049285714286,265.08,12.0,2.0,14.29,8,0,0,6,3.0,21.43,5.0,35.71
2024-10-03,4,6,6,67.5,32.5,152.5,156,30705.48,5117.58,153.51999999999998,6.0,0.0,0.0,0,1,2,3,2.0,33.33,2.0,33.33
2024-10-03,5,7,7,79.28571428571429,73.0,146.6,152,58002.61,8286.087142857143,290.01,7.0,0.0,0.0,4,1,0,2,4.0,57.14,3.0,42.86
2024-10-03,6,9,9,50.111111111111114,53.0,81.19999999999999,90,46922.270000000004,5213.585555555556,234.6,8.0,1.0,11.11,2,0,0,7,2.0,22.22,4.0,44.44
2024-10-03,7,8,8,46.5,48.0,68.44999999999999,73,12947.77,1618.47125,64.75,7.0,1.0,12.5,3,1,3,1,0.0,0.0,1.0,12.5
2024-10-03,8,13,13,51.76923076923077,42.0,121.19999999999993,153,53379.84,4106.141538461538,266.9,11.0,2.0,15.38,4,1,0,8,4.0,30.77,4.0,30.77
2024-10-03,9,5,5,51.4,46.0,116.19999999999999,130,23052.43,4610.486,115.26,5.0,0.0,0.0,2,1,2,0,1.0,20.0,1.0,20.0
2024-10-03,10,11,11,49.81818181818182,47.0,102.5,128,23708.56,2155.3236363636365,118.53999999999999,11.0,0.0,0.0,7,0,2,2,1.0,9.09,4.0,36.36
2024-10-03,11,10,10,57.9,41.5,121.85,125,28932.51,2893.2509999999997,144.67,10.0,0.0,0.0,1,1,2,6,2.0,20.0,4.0,40.0
2024-10-03,12,4,4,40.0,41.0,62.599999999999994,65,7241.250000000001,1810.3125000000002,36.21,4.0,0.0,0.0,3,0,0,1,0.0,0.0,0.0,0.0
2024-10-03,13,7,7,38.0,23.0,97.19999999999996,117,16398.57,2342.652857142857,81.98,6.0,1.0,14.29,4,0,0,3,1.0,14.29,1.0,14.29
2024-10-03,14,9,9,42.666666666666664,37.0,93.79999999999998,109,18041.170000000002,2004.5744444444447,90.2,9.0,0.0,0.0,5,1,0,3,1.0,11.11,2.0,22.22
2024-10-03,15,5,5,49.8,47.0,73.8,76,20707.309999999998,4141.4619999999995,103.54,4.0,1.0,20.0,3,0,0,2,1.0,20.0,2.0,40.0
2024-10-03,16,7,7,59.42857142857143,49.0,121.89999999999993,151,22863.47,3266.21,114.31,6.0,1.0,14.29,2,0,2,3,1.0,14.29,3.0,42.86
2024-10-03,17,9,9,50.111111111111114,33.0,121.99999999999997,152,20995.31,2332.8122222222223,104.98000000000002,9.0,0.0,0.0,3,0,2,4,1.0,11.11,3.0,33.33
2024-10-03,18,46,46,121.45652173913044,120.0,191.75,253,107322.36,2333.094782608696,536.6,43.0,3.0,6.52,22,1,9,14,5.0,10.87,14.0,30.43
2024-10-03,19,50,49,125.1,110.0,220.09999999999994,268,144219.88,2884.3976000000002,721.11,41.0,9.0,18.0,26,2,8,14,8.0,16.0,18.0,36.0
2024-10-03,20,60,59,111.08333333333333,102.5,179.34999999999985,288,161793.81,2696.5634999999997,808.98,51.0,9.0,15.0,26,0,9,25,8.0,13.33,15.0,25.0
2024-10-03,21,56,56,107.67857142857143,101.5,173.5,235,133780.99,2388.94625,668.92,49.0,7.0,12.5,31,2,5,18,7.0,12.5,16.0,28.57
2024-10-03,22,63,63,120.2063492063492,109.0,218.0,283,150389.15,2387.129365079365,751.97,50.0,13.0,20.63,30,6,8,19,6.0,9.52,19.0,30.16
2024-10-03,23,59,58,116.05084745762711,115.0,183.2,195,182930.51,3100.517118644068,914.63,52.0,7.0,11.86,25,1,10,23,10.0,16.95,16.0,27.12
2024-10-04,0,8,8,69.875,51.5,127.8,132,41253.67,5156.70875,206.26,7.0,1.0,12.5,7,0,0,1,3.0,37.5,0.0,0.0
2024-10-04,1,5,5,75.0,66.0,139.79999999999998,153,20293.08,4058.6160000000004,101.45,4.0,1.0,20.0,3,0,1,1,1.0,20.0,0.0,0.0
2024-10-04,2,5,5,37.8,21.0,93.79999999999998,108,2978.01,595.6020000000001,14.89,5.0,0.0,0.0,3,0,0,2,0.0,0.0,1.0,20.0
2024-10-04,3,11,11,56.54545454545455,43.0,112.0,128,37355.85,3395.9863636363634,186.78,10.0,1.0,9.09,3,1,1,6,2.0,18.18,2.0,18.18
2024-10-04,4,10,10,48.3,55.5,71.55,72,26763.97,2676.397,133.8,9.0,1.0,10.0,3,2,0,5,0.0,0.0,1.0,10.0
2024-10-04,5,8,8,73.25,51.5,166.95,182,31322.11,3915.26375,156.61,8.0,0.0,0.0,2,2,1,3,2.0,25.0,3.0,37.5
2024-10-04,6,13,13,42.46153846153846,39.0,80.19999999999999,82,24912.95,1916.3807692307694,124.55,11.0,2.0,15.38,5,1,3,4,1.0,7.69,2.0,15.38
2024-10-04,7,11,11,60.18181818181818,51.0,140.5,170,38535.86,3503.26,192.69,11.0,0.0,0.0,2,1,3,5,2.0,18.18,4.0,36.36
2024-10-04,8,8,8,69.75,57.0,151.04999999999995,178,18467.42,2308.4275,92.33,8.0,0.0,0.0,1,1,3,3,2.0,25.0,5.0,62.5
2024-10-04,9,10,10,35.0,36.0,53.199999999999996,55,7444.05,744.405,37.23,8.0,2.0,20.0,3,1,2,4,0.0,0.0,1.0,10.0
2024-10-04,10,10,10,53.0,55.0,73.79999999999998,81,8404.34,840.434,42.01,10.0,0.0,0.0,3,1,1,5,0.0,0.0,0.0,0.0
2024-10-04,11,4,4,59.25,35.0,121.84999999999997,137,18694.43,4673.6075,93.46000000000001,4.0,0.0,0.0,0,0,1,3,1.0,25.0,1.0,25.0
2024-10-04,12,10,10,54.3,18.0,130.1,131,64778.83,6477.883,323.89,9.0,1.0,10.0,8,1,0,1,4.0,40.0,4.0,40.0
2024-10-04,13,11,11,41.36363636363637,35.0,84.0,103,20124.67,1829.5154545454543,100.64,11.0,0.0,0.0,4,0,1,6,1.0,9.09,3.0,27.27
2024-10-04,14,6,6,47.833333333333336,39.5,94.0,95,26740.19,4456.698333333333,133.69,5.0,1.0,16.67,2,0,3,1,1.0,16.67,0.0,0.0
2024-10-04,15,9,9,36.55555555555556,34.0,52.2,53,7112.68,790.2977777777778,35.57,9.0,0.0,0.0,8,0,0,1,0.0,0.0,2.0,22.22
2024-10-04,16,7,7,57.285714285714285,54.0,91.39999999999999,95,36710.11,5244.301428571429,183.56,7.0,0.0,0.0,5,0,1,1,2.0,28.57,1.0,14.29
2024-10-04,17,6,6,59.833333333333336,56.5,102.25,105,10409.68,1734.9466666666667,52.05,5.0,1.0,16.67,3,0,0,3,1.0,16.67,0.0,0.0
2024-10-04,18,56,56,122.375,109.5,191.75,240,253177.23,4521.021964285715,1265.9,46.0,10.0,17.86,25,2,8,21,15.0,26.79,13.0,23.21
2024-10-04,19,79,77,112.83544303797468,111.0,188.29999999999998,252,249008.69,3152.008734177215,1245.07,68.0,11.0,13.92,32,6,8,33,12.0,15.19,17.0,21.52
2024-10-04,20,56,55,112.98214285714286,108.0,201.0,225,178247.85,3182.9973214285715,891.26,52.0,4.0,7.14,26,1,8,21,9.0,16.07,15.0,26.79
2024-10-04,21,50,50,113.34,109.5,196.74999999999994,231,157806.9,3156.138,789.03,37.0,13.0,26.0,24,3,7,16,9.0,18.0,14.0,28.0
2024-10-04,22,70,70,112.85714285714286,104.0,220.75,274,232181.63,3316.8804285714286,1160.89,59.0,11.0,15.71,38,0,12,20,12.0,17.14,16.0,22.86
2024-10-04,23,39,39,104.61538461538461,99.0,182.8,202,129437.83,3318.918717948718,647.1899999999999,34.0,5.0,12.82,20,3,5,11,6.0,15.38,10.0,25.64
2024-10-05,0,6,6,66.0,49.0,140.0,149,47166.6,7861.099999999999,235.82999999999998,6.0,0.0,0.0,2,1,1,2,2.0,33.33,1.0,16.67
2024-10-05,1,7,7,52.57142857142857,31.0,128.99999999999994,156,19930.14,2847.162857142857,99.64999999999999,6.0,1.0,14.29,1,0,3,3,1.0,14.29,3.0,42.86
2024-10-05,2,10,10,46.9,33.0,98.54999999999995,117,31774.539999999997,3177.4539999999997,158.87,10.0,0.0,0.0,7,0,1,2,3.0,30.0,3.0,30.0
2024-10-05,3,10,10,49.8,45.5,103.09999999999995,122,25994.03,2599.403,129.99,10.0,0.0,0.0,5,0,2,3,1.0,10.0,2.0,20.0
2024-10-05,4,3,3,57.0,33.0,110.39999999999999,119,6449.42,2149.806666666667,32.25,2.0,1.0,33.33,1,0,0,2,1.0,33.33,0.0,0.0
2024-10-05,5,5,5,51.8,52.0,74.6,76,2460.73,492.146,12.3,5.0,0.0,0.0,1,0,0,4,0.0,0.0,2.0,40.0
2024-10-05,6,7,7,38.42857142857143,34.0,55.199999999999996,57,7525.13,1075.0185714285715,37.64,7.0,0.0,0.0,4,0,0,3,0.0,0.0,2.0,28.57
2024-10-05,7,10,10,59.2,62.5,82.64999999999999,84,41535.74,4153.574,207.69,8.0,2.0,20.0,5,0,2,3,2.0,20.0,2.0,20.0
2024-10-05,8,13,13,46.84615384615385,50.0,80.6,86,31061.8,2389.369230769231,155.3,11.0,2.0,15.38,5,0,4,4,1.0,7.69,3.0,23.08
2024-10-05,9,7,7,58.285714285714285,48.0,128.39999999999992,159,27661.920000000002,3951.7028571428573,138.32,6.0,1.0,14.29,3,1,1,2,1.0,14.29,3.0,42.86
2024-10-05,10,10,10,40.2,40.5,67.99999999999997,77,17292.98,1729.298,86.47,10.0,0.0,0.0,4,0,3,3,0.0,0.0,3.0,30.0
2024-10-05,11,7,7,28.571428571428573,20.0,67.99999999999997,80,18060.91,2580.13,90.29,6.0,1.0,14.29,2,1,2,2,0.0,0.0,3.0,42.86
2024-10-05,12,6,6,47.833333333333336,49.0,68.25,71,18846.06,3141.01,94.22999999999999,6.0,0.0,0.0,3,1,0,2,1.0,16.67,2.0,33.33
2024-10-05,13,6,6,51.833333333333336,43.5,114.25,133,13688.22,2281.37,68.44,4.0,2.0,33.33,5,0,1,0,1.0,16.67,2.0,33.33
2024-10-05,14,9,9,50.666666666666664,41.0,103.39999999999998,131,18815.0,2090.5555555555557,94.08,9.0,0.0,0.0,5,0,1,3,1.0,11.11,2.0,22.22
2024-10-05,15,8,8,58.75,53.0,130.19999999999993,168,28191.769999999997,3523.9712499999996,140.96,8.0,0.0,0.0,4,0,1,3,1.0,12.5,2.0,25.0
2024-10-05,16,3,3,31.666666666666668,17.0,58.4,63,5865.0599999999995,1955.0199999999998,29.32,3.0,0.0,0.0,3,0,0,0,0.0,0.0,1.0,33.33
2024-10-05,17,10,10,55.4,48.0,116.7999999999999,160,38527.12,3852.7120000000004,192.65,10.0,0.0,0.0,8,0,0,2,2.0,20.0,1.0,10.0
2024-10-05,18,64,64,120.140625,112.0,214.54999999999998,237,151083.16,2360.674375,755.44,49.0,15.0,23.44,28,4,8,24,10.0,15.62,16.0,25.0
2024-10-05,19,47,46,111.51063829787235,110.0,188.29999999999987,243,95418.18000000001,2030.1740425531916,477.08,40.0,7.0,14.89,21,2,9,15,4.0,8.51,14.0,29.79
2024-10-05,20,56,56,102.57142857142857,98.0,170.25,190,140803.06,2514.340357142857,704.02,51.0,5.0,8.93,18,0,12,26,5.0,8.93,14.0,25.0
2024-10-05,21,51,51,126.23529411764706,124.0,232.0,244,221711.79,4347.29,1108.55,41.0,10.0,19.61,28,3,3,17,14.0,27.45,13.0,25.49
2024-10-05,22,60,60,113.45,114.0,193.05,203,210803.15,3513.3858333333333,1054.01,43.0,17.0,28.33,33,2,13,12,12.0,20.0,21.0,35.0
2024-10-05,23,54,54,106.92592592592592,105.5,156.35,221,138264.35,2560.450925925926,691.32,42.0,12.0,22.22,25,2,9,18,7.0,12.96,17.0,31.48
2024-10-06,0,9,9,81.11111111111111,61.0,181.79999999999998,197,73727.27,8191.918888888889,368.65,7.0,2.0,22.22,2,1,2,4,4.0,44.44,3.0,33.33
2024-10-06,1,6,6,49.5,27.0,144.25,177,22107.800000000003,3684.6333333333337,110.54,5.0,1.0,16.67,3,0,1,2,1.0,16.67,0.0,0.0
2024-10-06,2,10,10,53.2,44.0,119.3,122,26018.5,2601.85,130.1,9.0,1.0,10.0,5,0,3,2,2.0,20.0,1.0,10.0
2024-10-06,3,9,8,40.22222222222222,46.0,55.8,57,22128.39,2458.71,110.64,8.0,1.0,11.11,4,0,3,2,1.0,11.11,2.0,22.22
2024-10-06,4,14,14,47.714285714285715,49.0,83.35,97,30664.0,2190.285714285714,153.32,13.0,1.0,7.14,5,0,4,5,0.0,0.0,6.0,42.86
2024-10-06,5,4,4,21.5,18.0,37.89999999999999,40,12804.92,3201.23,64.02000000000001,4.0,0.0,0.0,2,0,0,2,0.0,0.0,0.0,0.0
2024-10-06,6,9,9,65.55555555555556,51.0,133.79999999999998,159,37870.28999999999,4207.8099999999995,189.34,7.0,2.0,22.22,3,1,3,2,2.0,22.22,2.0,22.22
2024-10-06,7,7,7,50.714285714285715,41.0,84.6,90,13495.42,1927.9171428571428,67.49000000000001,7.0,0.0,0.0,2,0,3,2,1.0,14.29,0.0,0.0
2024-10-06,8,6,6,58.5,61.0,89.0,97,7220.51,1203.4183333333333,36.09,6.0,0.0,0.0,1,1,1,3,0.0,0.0,0.0,0.0
2024-10-06,9,9,9,56.888888888888886,51.0,114.0,120,23362.35,2595.8166666666666,116.81,9.0,0.0,0.0,7,1,0,1,2.0,22.22,2.0,22.22
2024-10-06,10,7,7,42.57142857142857,35.0,83.79999999999998,91,15075.96,2153.7085714285713,75.38,7.0,0.0,0.0,4,1,2,0,0.0,0.0,2.0,28.57
2024-10-06,11,10,10,66.1,57.5,120.94999999999995,143,39230.75,3923.075,196.14999999999998,10.0,0.0,0.0,6,0,2,2,3.0,30.0,1.0,10.0
2024-10-06,12,9,9,66.88888888888889,57.0,143.2,150,50993.97,5665.996666666667,254.98,8.0,1.0,11.11,6,0,1,2,3.0,33.33,3.0,33.33
2024-10-06,13,12,12,53.583333333333336,55.0,104.49999999999997,132,30192.789999999997,2516.065833333333,150.95,12.0,0.0,0.0,4,0,1,7,1.0,8.33,3.0,25.0
2024-10-06,14,11,11,40.27272727272727,38.0,68.5,80,10825.31,984.1190909090909,54.129999999999995,11.0,0.0,0.0,5,0,2,4,0.0,0.0,2.0,18.18
2024-10-06,15,8,8,63.5,39.5,160.89999999999998,184,21108.8,2638.6,105.54,7.0,1.0,12.5,3,1,1,3,2.0,25.0,2.0,25.0
2024-10-06,16,14,14,53.142857142857146,41.5,119.35,120,24521.190000000002,1751.5135714285716,122.61,14.0,0.0,0.0,6,1,1,6,2.0,14.29,0.0,0.0
2024-10-06,17,8,8,80.75,60.5,154.95,170,51521.490000000005,6440.186250000001,257.59999999999997,8.0,0.0,0.0,4,1,0,3,3.0,37.5,4.0,50.0
2024-10-06,18,47,47,121.91489361702128,118.0,207.29999999999995,224,180932.38,3849.6251063829786,904.68,37.0,10.0,21.28,25,2,6,14,11.0,23.4,14.0,29.79
2024-10-06,19,51,51,114.47058823529412,112.0,210.5,244,195731.2,3837.866666666667,978.62,42.0,9.0,17.65,27,0,12,12,10.0,19.61,17.0,33.33
2024-10-06,20,47,47,127.55319148936171,123.0,194.39999999999995,253,204214.53,4344.99,1021.08,38.0,9.0,19.15,27,2,6,12,14.0,29.79,13.0,27.66
2024-10-06,21,50,49,118.96,108.5,225.1,247,177359.62,3547.1924,886.82,39.0,11.0,22.0,19,0,10,21,9.0,18.0,12.0,24.0
2024-10-06,22,55,54,117.2909090909091,118.0,184.59999999999997,243,156029.61000000002,2836.9020000000005,780.17,47.0,8.0,14.55,22,3,6,24,8.0,14.55,17.0,30.91
2024-10-06,23,48,48,124.72916666666667,120.5,207.0,259,161447.81,3363.4960416666668,807.25,42.0,6.0,12.5,22,4,8,14,9.0,18.75,13.0,27.08
2024-10-07,0,12,12,55.333333333333336,49.5,119.8,122,67969.55,5664.129166666667,339.83,11.0,1.0,8.33,7,1,2,2,3.0,25.0,2.0,16.67
2024-10-07,1,7,7,39.142857142857146,31.0,69.79999999999998,74,6777.219999999999,968.1742857142856,33.89,7.0,0.0,0.0,1,0,2,4,0.0,0.0,3.0,42.86
2024-10-07,2,4,4,72.5,46.0,148.89999999999995,166,13777.859999999999,3444.4649999999997,68.89,3.0,1.0,25.0,1,0,1,2,1.0,25.0,1.0,25.0
2024-10-07,3,9,9,56.111111111111114,46.0,130.59999999999997,165,34254.78,3806.0866666666666,171.27999999999997,8.0,1.0,11.11,4,1,1,3,1.0,11.11,1.0,11.11
2024-10-07,4,9,9,61.333333333333336,59.0,101.19999999999999,114,36792.33,4088.036666666667,183.95,9.0,0.0,0.0,2,0,5,2,2.0,22.22,2.0,22.22
2024-10-07,5,9,9,45.44444444444444,40.0,77.6,78,18197.72,2021.968888888889,90.98,8.0,1.0,11.11,4,2,0,3,0.0,0.0,3.0,33.33
2024-10-07,6,9,9,45.333333333333336,39.0,85.19999999999999,102,15788.26,1754.2511111111112,78.94,8.0,1.0,11.11,6,0,0,3,0.0,0.0,3.0,33.33
2024-10-07,7,10,10,43.7,33.5,99.04999999999997,113,18779.77,1877.977,93.91,10.0,0.0,0.0,6,1,2,1,1.0,10.0,2.0,20.0
2024-10-07,8,8,8,39.0,36.0,80.24999999999997,96,14348.650000000001,1793.5812500000002,71.75,8.0,0.0,0.0,3,0,1,4,1.0,12.5,1.0,12.5
2024-10-07,9,6,6,68.33333333333333,45.0,144.75,154,29850.49,4975.081666666667,149.25,6.0,0.0,0.0,2,0,1,3,2.0,33.33,1.0,16.67
2024-10-07,10,10,10,39.2,40.0,67.0,67,13922.69,1392.269,69.62,8.0,2.0,20.0,5,0,4,1,0.0,0.0,2.0,20.0
2024-10-07,11,7,7,52.714285714285715,41.0,125.49999999999996,145,22617.02,3231.002857142857,113.08,7.0,0.0,0.0,2,0,3,2,1.0,14.29,2.0,28.57
2024-10-07,12,8,8,51.75,53.0,83.6,85,7440.110000000001,930.0137500000001,37.2,7.0,1.0,12.5,5,1,1,1,0.0,0.0,2.0,25.0
2024-10-07,13,6,6,39.333333333333336,40.0,74.5,81,26628.36,4438.06,133.13,6.0,0.0,0.0,1,0,2,3,1.0,16.67,2.0,33.33
2024-10-07,14,10,10,53.4,45.0,123.44999999999992,159,35477.84,3547.7839999999997,177.38,10.0,0.0,0.0,7,0,1,2,2.0,20.0,2.0,20.0
2024-10-07,15,7,7,52.42857142857143,59.0,74.6,77,10345.3,1477.8999999999999,51.72,6.0,1.0,14.29,4,1,2,0,0.0,0.0,2.0,28.57
2024-10-07,16,7,7,53.0,34.0,133.5999999999999,166,18644.320000000003,2663.474285714286,93.22,7.0,0.0,0.0,2,0,2,3,1.0,14.29,2.0,28.57
2024-10-07,17,11,11,66.9090909090909,57.0,127.5,128,39269.909999999996,3569.991818181818,196.35,10.0,1.0,9.09,6,0,2,3,3.0,27.27,3.0,27.27
2024-10-07,18,52,52,125.59615384615384,124.0,197.14999999999998,215,134666.7,2589.744230769231,673.29,42.0,10.0,19.23,25,2,8,17,7.0,13.46,12.0,23.08
2024-10-07,19,59,58,110.47457627118644,108.0,188.19999999999993,222,189150.56,3205.941694915254,945.74,52.0,7.0,11.86,26,3,11,19,11.0,18.64,15.0,25.42
2024-10-07,20,47,47,116.65957446808511,118.0,172.89999999999998,223,112949.07,2403.1717021276595,564.75,34.0,13.0,27.66,23,1,11,12,5.0,10.64,11.0,23.4
2024-10-07,21,53,53,112.75471698113208,110.0,183.79999999999995,222,106781.18,2014.7392452830188,533.93,42.0,11.0,20.75,17,1,8,27,3.0,5.66,15.0,28.3
2024-10-07,22,62,61,121.37096774193549,113.5,208.0,292,146892.76,2369.2380645161293,734.51,55.0,7.0,11.29,30,1,9,22,9.0,14.52,18.0,29.03
2024-10-07,23,63,62,117.65079365079364,113.0,181.5,229,197599.72,3136.503492063492,988.01,52.0,11.0,17.46,22,3,16,22,9.0,14.29,20.0,31.75
2024-10-08,0,10,10,44.4,41.0,94.04999999999997,108,23062.21,2306.221,115.28999999999999,10.0,0.0,0.0,1,0,4,5,1.0,10.0,1.0,10.0
2024-10-08,1,11,10,50.18181818181818,46.0,113.0,117,45234.0,4112.181818181818,226.19,11.0,0.0,0.0,7,0,2,2,2.0,18.18,3.0,27.27
2024-10-08,2,9,9,42.77777777777778,50.0,61.2,62,14180.26,1575.5844444444444,70.9,8.0,1.0,11.11,5,1,1,2,0.0,0.0,4.0,44.44
2024-10-08,3,3,3,27.666666666666668,10.0,57.699999999999996,63,7220.76,2406.92,36.1,1.0,2.0,66.67,3,0,0,0,0.0,0.0,0.0,0.0
2024-10-08,4,11,11,40.72727272727273,41.0,62.5,66,13910.58,1264.5981818181817,69.56,10.0,1.0,9.09,4,1,4,2,0.0,0.0,1.0,9.09
2024-10-08,5,4,4,54.5,24.0,141.54999999999995,160,12127.84,3031.96,60.629999999999995,3.0,1.0,25.0,3,0,1,0,1.0,25.0,0.0,0.0
2024-10-08,6,8,8,54.125,59.0,89.89999999999999,92,21345.739999999998,2668.2174999999997,106.72,8.0,0.0,0.0,3,2,1,2,1.0,12.5,2.0,25.0
2024-10-08,7,4,4,40.25,44.5,61.7,62,5748.53,1437.1325,28.75,4.0,0.0,0.0,2,0,0,2,0.0,0.0,1.0,25.0
2024-10-08,8,9,9,64.55555555555556,57.0,142.2,175,43579.61,4842.178888888889,217.9,9.0,0.0,0.0,5,0,3,1,2.0,22.22,6.0,66.67
